file_id,dataset,class,original_filename,original_path,processed_path,original_sample_rate,target_sample_rate,original_duration,processed_duration,duration_category,status,processed,snr_estimate_db,dynamic_range_db,zero_crossing_rate,uuid,timestamp,version,gender,age_months,class_code,class_from_filename,participant_id,session_number,recording_number,sample_id,filename_base,suffix,is_child_indicated,has_condition_indicator,feature_extraction_success,audio_length_seconds,rms_mean,rms_std,zcr_mean,zcr_std,amplitude_modulation_depth,autocorr_peak_value,autocorr_peak_lag,temporal_centroid,silence_ratio,burst_density,amplitude_mean,amplitude_std,amplitude_skewness,amplitude_kurtosis,dynamic_range,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_rolloff_mean,spectral_flatness_mean,spectral_flux_mean,spectral_slope_mean,spectral_skewness_mean,spectral_kurtosis_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,f0_mean,f0_std,harmonicity,pitch_strength,loudness_mean,loudness_std,sharpness_mean,roughness,spectral_irregularity,tonality_coefficient,fluctuation_strength,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_sub_band,spectral_contrast_band_1,spectral_contrast_band_2,spectral_contrast_band_3,spectral_contrast_band_4,spectral_contrast_band_5,spectral_contrast_band_6,jitter,f0_range,f0_contour_slope,shimmer,f1_mean,f2_mean,f3_mean,vocal_effort
donateacry_hungry_0344,DonateACry,hungry,ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0344.wav,8000,16000,6.64,6.64,medium,Success,TRUE,13.18,24.5,0.3261,ed31b187-34af-4ff1-979c-3b8a5905fb7b,1.43004E+12,1.7,male,4,hu,hungry,,,,,,,,,TRUE,6.64,0.06233163,0.07879163,0.170525184,0.088823125,1.264071401,0.638216197,0.000375,0.005949184,0.158653846,1.506024096,0.047827315,0.1005907,0.501974134,10.1716551,0.7999878,1547.297066,520.3697652,895.3738979,2519.831731,0.003437649,3367.897,-0.000209083,4.922413494,35.92735946,-303.58755,99.28807,120.66267,37.33071,-80.298164,57.44488,32.1359,31.689337,-9.725684,11.919283,-26.657875,17.583122,25.724125,16.62509,-22.043333,13.599653,-17.981232,8.875008,1.4540411,9.336681,-12.269409,7.8041973,-3.0737457,7.752185,-11.37165,9.646244,343.15866,171.36887,0.193890976,1.3998731,-33.011066,15.387982,0.5207956,0.014016339,0.384535413,0.996562351,1.326854051,0.3924364,0.45294043,0.5790587,0.54109055,0.40418625,0.32725543,0.3400109,0.3695504,0.3720756,0.32064575,0.29320568,0.33396357,20.75365313,14.07669727,16.9323678,18.04711319,18.2993295,39.74561045,13.38465935,0.267723847,647.6947206,0.322935586,0.28006046,0,0,0,2.168995699
donateacry_hungry_0345,DonateACry,hungry,ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044853892-1.7-f-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044853892-1.7-f-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0345.wav,8000,16000,6.64,6.64,medium,Success,TRUE,14.46,27.34,0.245,ed31b187-34af-4ff1-979c-3b8a5905fb7b,1.43004E+12,1.7,female,4,hu,hungry,,,,,,,,,TRUE,6.64,0.044328094,0.058179066,0.130256066,0.057839448,1.312464869,0.30496642,0.000625,0.005911486,0.225961538,1.054216867,0.034376435,0.073230326,0.322722255,14.53309547,0.7999878,1306.917523,364.8475772,911.8988837,2310.847356,0.000791851,1782.6382,-0.000178004,5.817991414,54.03631236,-335.25775,110.41768,129.8438,35.685726,-69.52425,59.031532,20.724548,22.862064,-4.7055674,13.8115015,-19.478964,14.068564,10.303221,12.485778,-26.161207,17.80864,-4.0770235,8.720272,4.255745,13.334444,-19.692028,10.504876,-2.2539568,7.230335,-8.56593,6.5931726,399.36514,229.6101,0.110745224,1.9136406,-36.513645,14.756275,0.29957998,0.009843033,0.410351251,0.999208149,1.363377519,0.29855177,0.30538464,0.3387952,0.3858622,0.43170744,0.41286314,0.47572553,0.49583727,0.39813504,0.32801512,0.31811538,0.28378624,21.63625434,15.57923717,17.9113205,18.38102157,17.97482725,38.11771166,13.43613037,0.279578308,365.6556195,-0.003590145,0.272409203,0,0,0,1.792011903
donateacry_hungry_0346,DonateACry,hungry,ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044897699-1.7-f-48-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044897699-1.7-f-48-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0346.wav,8000,16000,6.64,6.64,medium,Success,TRUE,10.42,22.54,0.3477,ed31b187-34af-4ff1-979c-3b8a5905fb7b,1.43004E+12,1.7,female,48,hu,hungry,,,,,,,,,TRUE,6.64,0.07112792,0.08072293,0.181591327,0.095190733,1.134897891,0.342817038,0.0005,0.008538829,0.115384615,1.355421687,0.05359082,0.10771865,0.964164669,9.20918131,0.7999878,1663.067666,571.6534152,872.858702,2651.216947,0.002522675,4102.1235,-0.000244844,5.433560172,46.81110783,-318.78375,115.31916,116.40064,32.142094,-100.60371,72.25707,36.558914,30.564907,-8.9313135,14.913311,-31.539074,15.637614,20.190569,16.84201,-18.801716,17.155191,-5.2712708,13.070748,-7.452833,8.8209715,-19.965517,9.514207,5.1644373,14.529169,-16.61699,10.710956,403.90475,171.68236,0.214119117,1.1796908,-32.47106,15.983573,0.55021405,0.012851072,0.380908272,0.997477325,1.178315397,0.38180554,0.5019424,0.5482384,0.35910743,0.19803494,0.20781544,0.1932699,0.2768818,0.3569876,0.38914588,0.31899217,0.289011,19.36571291,15.81815626,17.92182663,18.95240435,19.13789237,42.09459942,13.28951691,0.333227487,657.6937878,-0.022559908,0.28137272,0,0,0,2.294966114
donateacry_hungry_0347,DonateACry,hungry,ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430045366784-1.7-f-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430045366784-1.7-f-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0347.wav,8000,16000,6.64,6.64,medium,Success,TRUE,8.67,23.44,0.2665,ed31b187-34af-4ff1-979c-3b8a5905fb7b,1.43005E+12,1.7,female,4,hu,hungry,,,,,,,,,TRUE,6.64,0.068002,0.04587839,0.141282302,0.057570946,0.674662383,0.25674054,0.000875,0.00678466,0.024038462,1.656626506,0.052355066,0.08214999,0.208759299,6.010194194,0.7999878,1342.843922,410.4937529,848.1000421,2191.706731,0.000468127,1768.2207,-0.000294593,6.241056783,60.81180969,-235.2346,77.62455,158.40854,29.459198,-92.62851,49.53853,20.215416,23.76069,-19.098997,11.371466,-20.581015,11.041284,26.685452,12.705894,-25.135841,14.394519,-4.038608,7.6759205,-0.08613146,9.244439,-19.059156,7.378736,2.9661326,8.742987,-14.71619,8.628094,492.74432,205.5999,0.199428658,3.5749965,-26.373188,9.654728,0.32750088,0.013607497,0.455409926,0.999531873,0.724337436,0.29941514,0.35541585,0.37875125,0.41228136,0.29587236,0.29081914,0.29551962,0.28469416,0.28423327,0.29303658,0.36052063,0.4117416,21.48083081,15.40252167,18.50936911,19.94418363,17.43434407,43.05832509,13.40202409,0.292376232,468.0410522,0.057318995,0.145234274,0,0,0,1.671605865
donateacry_hungry_0348,DonateACry,hungry,edb5924c-07ba-4eaa-838b-aaf9511a219b-1431894189631-1.7-m-48-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\edb5924c-07ba-4eaa-838b-aaf9511a219b-1431894189631-1.7-m-48-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0348.wav,8000,16000,6.94,6.94,medium,Success,TRUE,13.66,26.55,0.2906,edb5924c-07ba-4eaa-838b-aaf9511a219b,1.43189E+12,1.7,male,48,hu,hungry,,,,,,,,,TRUE,6.94,0.055212673,0.079029016,0.156141993,0.079695519,1.431356463,0.367620766,0.000375,0.008724605,0.202764977,1.44092219,0.03752207,0.097893305,0.000423883,15.25168943,0.7999878,1493.629099,631.5861082,926.793433,2543.706797,0.036829345,3712.9202,-0.000203172,3.898136791,22.92711225,-297.94556,100.14623,105.33713,39.76839,-58.43658,49.773766,13.823838,23.740774,-17.157515,15.5529,-27.094587,18.698423,16.11396,19.09965,-10.71871,12.019081,-10.493646,13.075662,-8.33004,11.213245,-15.3840685,9.811155,2.1851077,11.906536,-7.1884055,10.345221,409.90347,199.01364,0.002380356,1.4314713,-38.92552,30.02713,0.44463733,0.02561109,0.356343876,0.963170655,1.627363162,0.4789122,0.42746043,0.40980798,0.39439064,0.41258746,0.4301361,0.41174963,0.45021474,0.55083627,0.5152377,0.5029816,0.52625376,20.45932253,11.4165198,14.40091442,17.07462134,17.26676041,38.67206954,13.55103938,0.318827986,575.8708218,1.049782223,1.573109356,0,0,0,1.773123575
donateacry_hungry_0349,DonateACry,hungry,edb5924c-07ba-4eaa-838b-aaf9511a219b-1431899400326-1.7-m-48-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\edb5924c-07ba-4eaa-838b-aaf9511a219b-1431899400326-1.7-m-48-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0349.wav,8000,16000,6.96,6.96,medium,Success,TRUE,10.72,22.12,0.1963,edb5924c-07ba-4eaa-838b-aaf9511a219b,1.4319E+12,1.7,male,48,hu,hungry,,,,,,,,,TRUE,6.96,0.08390185,0.09445078,0.102259085,0.032968354,1.125729367,0.408895403,0.001,0.006197001,0.165137615,1.293103448,0.06256399,0.12689039,0.657220293,6.870931791,0.7999878,1152.989512,444.3710832,781.6953295,1925.709576,0.037057605,4369.741,-0.000301162,5.75051494,50.03680445,-304.11057,109.53066,133.89229,44.680706,-69.021416,55.98403,-8.862368,16.252356,-6.159397,16.44809,-9.379328,14.10293,12.655998,12.28694,-12.427936,13.683056,-1.0179979,8.383308,-2.2868083,6.406536,-19.16925,8.571116,-1.403914,6.7503486,-6.0528655,6.292127,444.33005,263.9291,0.392474316,3.4755347,-35.808434,31.210285,0.17993273,0.023178535,0.394653389,0.962942395,1.208944442,0.4654319,0.404277,0.4658751,0.42187086,0.32380658,0.35824108,0.46473253,0.47022408,0.3513165,0.3756584,0.47373247,0.45309085,21.72162671,16.22527122,18.16771086,18.42415181,19.17933085,36.36274504,13.53245377,0.246184072,667.1120084,0.089611735,1.465628025,0,0,0,1.505135988
donateacry_hungry_0350,DonateACry,hungry,efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0350.wav,8000,16000,6.9,6.9,medium,Success,TRUE,8.7,19.15,0.1848,efd13da0-d40e-48bc-b14e-dee28af4d3c6,1.43073E+12,1.7,male,22,hu,hungry,,,,,,,,,TRUE,6.9,0.11202141,0.111738354,0.097321687,0.058750542,0.997473205,0.323324203,0.0015,0.006409161,0.134259259,1.15942029,0.0882187,0.15836011,0.634353264,3.703694285,0.7999878,1112.146917,512.495151,780.8733139,1887.116609,0.032202415,8529.762,-0.00030656,9.405667304,123.8373415,-323.64957,110.45861,106.17955,44.89937,-47.24853,68.246544,14.7116995,17.37752,2.8085756,13.880435,-27.802797,21.75306,-5.600982,14.409665,-18.69628,11.584585,-12.372039,13.851411,0.89748466,17.23283,-11.076923,15.577362,-6.668731,14.195982,-6.8972993,14.72064,428.91202,174.0965,0.161873243,8.994007,-32.767918,31.739832,0.26021117,0.02203845,0.414567417,0.967797585,1.055724768,0.27648753,0.287487,0.3212994,0.35295314,0.25220776,0.22407375,0.2457977,0.23652765,0.21307343,0.18589643,0.19971868,0.27004802,17.94702148,16.00758859,23.00205739,20.39118329,21.90092058,34.49753207,13.50983078,0.381088216,710.2057245,-1.282665583,1.308661685,0,0,0,1.635688067
donateacry_hungry_0351,DonateACry,hungry,F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0351.wav,8000,16000,7,7,medium,Success,TRUE,16.33,33.16,0.3042,F1AF5794-AD3B-4181-B010-AB835E5BDA64,1430441342,1,male,72,hu,hungry,,,,,,,,,TRUE,7,0.025200596,0.03841765,0.165763681,0.032976815,1.524473796,0.438637435,0.0011875,0.005802116,0,1,0.017394418,0.045974374,0.249468941,29.56383364,0.7999878,1454.645263,246.4381609,1016.484172,2697.024829,0.000663176,781.07416,-0.000110987,3.884965777,25.0067939,-314.42404,57.07935,117.31157,25.099035,-71.18242,24.466131,22.804367,15.6325865,-14.075338,17.03395,-23.350557,14.458958,11.593972,13.095397,-20.688555,11.380553,1.6878207,6.64392,-3.4288974,5.7770786,-20.806873,5.8658495,0.982681,8.407484,-15.049116,8.767586,378.7452,209.10635,0.009062585,1.2091234,-38.823887,10.067037,0.39559415,0.01289184,0.427219429,0.999336824,1.69096679,0.42995882,0.49586087,0.51276076,0.61165965,0.5200176,0.56738746,0.57572263,0.6207091,0.6188463,0.6122004,0.62641674,0.47356164,20.16167745,13.47683542,15.11604941,15.43246262,15.46658972,39.86217293,13.46124112,0.231390217,616.1043124,1.141244268,0.18216329,0,0,0,1.295489335
donateacry_hungry_0352,DonateACry,hungry,F24DE44B-762C-4149-AC92-96A5E57ED118-1430816918-1.0-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816918-1.0-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0352.wav,8000,16000,7,7,medium,Success,TRUE,11.27,21.12,0.1497,F24DE44B-762C-4149-AC92-96A5E57ED118,1430816918,1,male,4,hu,hungry,,,,,,,,,TRUE,7,0.08263939,0.07576857,0.078773812,0.039635791,0.916857792,0.823907971,0.0023125,0.005768199,0.269406393,1.428571429,0.07018183,0.112180725,0.381416899,5.896818646,0.7999878,1024.078391,262.6210075,821.9066689,1839.540525,0.000553429,2706.7979,-0.000179889,12.62112956,222.9339735,-330.28793,78.276405,94.29652,31.422962,-36.082455,33.55946,2.3911278,13.641252,-9.575896,8.766789,-26.094286,15.130523,-19.7249,9.623754,-27.263355,8.316203,-3.40519,9.573217,-6.1433377,6.1003795,-19.139463,8.828635,1.3465418,12.320098,-1.4088031,10.485268,401.51376,78.8865,0.569925678,7.865404,-29.821316,16.210072,0.171207,0.015668849,0.597667414,0.999446571,0.938853736,0.17741649,0.26940522,0.21491499,0.13996962,0.11727355,0.17150529,0.31770113,0.5174258,0.4440677,0.30744982,0.20308444,0.14982927,16.98298367,21.47074359,26.57465577,23.20554063,21.72246378,37.42859297,13.50397662,0.423924983,421.045647,-0.43905537,0.255186474,0,0,0,0.902533613
donateacry_hungry_0353,DonateACry,hungry,F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0353.wav,8000,16000,7,7,medium,Success,TRUE,8.78,18.49,0.1148,F24DE44B-762C-4149-AC92-96A5E57ED118,1430816936,1,male,4,hu,hungry,,,,,,,,,TRUE,7,0.113648765,0.055746593,0.058627194,0.014951936,0.490516484,0.520580769,0.0024375,0.006194986,0.01826484,1.857142857,0.09490475,0.12670657,0.509096379,2.773507768,0.7999878,938.6692001,164.3990256,841.5517939,1787.564212,1.88E-05,3210.2637,-0.00023633,15.15677076,268.3256107,-292.9382,46.679474,99.03685,21.039473,-44.95567,18.057667,11.5517645,11.045408,-23.232988,9.05855,-35.130905,8.47015,-11.909428,8.208099,-24.975878,8.931737,-1.6037385,5.5678935,-14.373509,9.641726,-20.735382,8.003704,11.2444,8.317787,-8.508218,7.3424797,419.8688,96.7812,0.616779606,40.679073,-20.351625,7.6871815,0.16672134,0.018652242,0.65057694,0.999981153,0.518144944,0.08142787,0.19426137,0.2294155,0.22619072,0.16238362,0.1329075,0.22628373,0.16406249,0.15161276,0.1834491,0.08708469,0.058549684,13.47944358,29.63712146,29.89511173,28.07408611,24.13982896,43.04378472,13.27166805,0.223568276,304.362905,-0.254657564,0.481562232,0,0,0,0.734738328
donateacry_hungry_0354,DonateACry,hungry,F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849313-1.1-f-48-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849313-1.1-f-48-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0354.wav,8000,16000,7,7,medium,Success,TRUE,11.97,23.82,0.2023,F2F97740-D638-4B6F-9E09-3AC65F06B448,1436849313,1.1,female,48,hu,hungry,,,,,,,,,TRUE,7,0.06572544,0.06687504,0.106619221,0.034539217,1.017490977,0.556436777,0.001,0.004913996,0.00456621,1,0.05153673,0.093834974,0.205317737,10.0183198,0.7999878,1175.681175,300.9220078,862.3654744,2160.423801,6.10E-05,3072.8936,-0.000275684,6.357971501,62.5648905,-243.05486,60.473373,167.58765,18.089048,-76.821526,33.578903,25.973967,17.833382,-7.6094484,12.325895,-24.643028,7.5182085,13.6154785,14.019171,-21.59703,12.810944,-1.9106226,8.145718,-6.6179056,6.5502462,-25.384966,7.515201,0.7546714,9.6033,-12.052033,8.969532,468.62256,184.82216,0.186685606,3.719666,-27.380003,7.9368935,0.24152398,0.011940901,0.463787101,0.999938976,1.049210464,0.3503005,0.28082407,0.28712797,0.21666193,0.18505047,0.302474,0.43721297,0.39618254,0.40459096,0.3712363,0.42587346,0.36722714,23.00924518,13.95111915,19.90414749,20.09584446,19.52567084,41.47386941,13.51408569,0.420542236,382.1773581,-0.278420072,0.506647468,0,0,0,1.499671003
donateacry_hungry_0355,DonateACry,hungry,F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0355.wav,8000,16000,7,7,medium,Success,TRUE,12.21,24.35,0.1928,F2F97740-D638-4B6F-9E09-3AC65F06B448,1436849335,1.1,female,48,hu,hungry,,,,,,,,,TRUE,7,0.06060224,0.04640616,0.101457709,0.029415193,0.765749925,0.324457526,0.001125,0.00549962,0.00456621,2.428571429,0.047243267,0.076408066,-0.471968993,14.32218689,0.8000183,1063.992932,159.739703,865.1875158,2032.926655,6.49E-05,1765.7687,-0.00030241,6.664826321,69.00690841,-215.84015,49.587738,171.5383,17.759659,-65.937325,26.428839,26.574415,10.02801,-6.844575,9.915242,-25.32902,9.768798,9.050487,10.449873,-25.29469,7.136718,-7.3966093,7.476536,-8.44026,5.5179977,-22.75447,5.633704,-0.71340144,7.752072,-13.934749,6.509259,429.04208,118.92135,0.217132721,5.1133037,-25.86325,4.8820767,0.19804674,0.010848703,0.502568368,0.999935113,0.794582851,0.22423215,0.2932797,0.23048863,0.20520173,0.29638046,0.6047565,0.34425265,0.2937395,0.35541704,0.36994886,0.56588054,0.5194676,23.56576423,14.9258511,18.16253315,17.78887316,19.93456802,42.8196513,13.44101465,0.593558288,373.2743598,-1.076578204,0.299691554,0,0,0,1.19166443
donateacry_hungry_0356,DonateACry,hungry,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0356.wav,8000,16000,7,7,medium,Success,TRUE,10.96,21,0.3277,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B,1437012044,1.1,male,26,hu,hungry,,,,,,,,,TRUE,7,0.08591172,0.078243636,0.168251909,0.074081425,0.910744595,0.526929975,0.0005,0.006915926,0,1.285714286,0.071016446,0.11661518,0.131478841,5.487850113,0.7999878,1501.257238,428.7484475,845.0097114,2337.578482,8.03E-05,5344.835,-0.000259157,7.111485527,71.69641689,-248.67406,51.801567,133.14911,12.038289,-80.9462,38.846554,39.761116,22.657797,-6.961797,10.116388,-30.704205,8.5916605,11.171612,13.964643,-16.357212,9.5112095,5.863874,9.9297905,-5.2492433,9.240447,-19.767324,10.775542,5.811101,13.366442,-12.351241,9.350505,379.44858,210.18446,0.08157653,2.0617042,-25.41095,9.147308,0.40562418,0.015635885,0.408802674,0.999919675,0.941200415,0.29580218,0.28811055,0.3041784,0.33095193,0.29358727,0.2742674,0.30526215,0.2780787,0.31587428,0.35080332,0.35954237,0.32615757,20.5585776,11.82945661,17.85979762,21.78931876,22.0161444,43.79164319,13.48238453,0.210620559,716.0899159,-0.329758506,0.141257278,0,0,0,2.045144061
donateacry_hungry_0357,DonateACry,hungry,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0357.wav,8000,16000,7,7,medium,Success,TRUE,9.3,21,0.2958,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B,1437012059,1.1,male,26,hu,hungry,,,,,,,,,TRUE,7,0.077160664,0.06557897,0.153124108,0.077243635,0.849901542,0.412746817,0.0005625,0.006788942,0.00456621,1.428571429,0.06359147,0.10142236,0.013114857,3.449832606,0.8000183,1539.141481,453.0712624,909.178356,2609.696062,0.000127495,3538.1892,-0.000242886,8.562367653,109.5676841,-268.58157,71.467445,139.98563,17.475393,-94.78598,42.567085,49.77086,23.820541,-5.263645,8.405577,-27.441353,9.756666,19.23337,10.83683,-23.352299,8.167307,4.798893,12.384408,-3.8808713,8.271015,-23.657503,7.690737,11.934822,12.72107,-7.262292,9.144292,360.22397,161.01761,0.185459027,2.7333689,-27.013763,10.2807665,0.42794833,0.011523271,0.449501782,0.999872505,0.8736989,0.3372168,0.17749026,0.17458671,0.34890917,0.34232244,0.14065295,0.21043786,0.28091422,0.27810395,0.3151732,0.39250055,0.40365082,21.72957001,12.77309801,19.66732234,20.31007527,20.67359491,44.29933453,13.29033973,0.197011309,422.4224997,0.019472618,0.386082959,0,0,0,2.108118614
donateacry_hungry_0358,DonateACry,hungry,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0358.wav,8000,16000,7,7,medium,Success,TRUE,15,28.48,0.1932,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B,1437012076,1.1,female,26,hu,hungry,,,,,,,,,TRUE,7,0.03825943,0.046391662,0.102652772,0.047054061,1.212554918,0.613193095,0.0005625,0.005074031,0.00456621,1.857142857,0.029973406,0.060175683,0.06859391,22.22677532,0.8000183,1223.221401,260.4532067,947.3037312,2371.682363,0.000133543,979.17847,-0.000159006,8.459947983,112.8185613,-266.67358,47.32316,149.2796,15.519583,-70.64481,26.277496,31.121132,13.055394,-7.305332,7.6064396,-26.022463,5.4247375,11.92716,7.0666413,-23.026344,7.587089,-3.9305637,8.136466,-5.7791977,5.2119966,-22.885727,6.597879,1.4714671,7.8476677,-12.813421,4.5451174,210.32198,124.931625,0.111443844,2.400594,-31.378141,6.256618,0.2877242,0.012588237,0.47357094,0.999866457,1.276686468,0.27287716,0.21481672,0.35238126,0.7634431,0.48641557,0.2972342,0.34180763,0.34798002,0.26219526,0.28729472,0.3926792,0.3426103,27.62945345,12.94041629,15.16569484,16.59313915,16.50768114,41.00918957,13.46997015,0.635456676,404.0209935,-0.58861703,0.251429902,0,0,0,1.575561982
donateacry_hungry_0359,DonateACry,hungry,F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318390-1.0-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318390-1.0-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0359.wav,8000,16000,7,7,medium,Success,TRUE,7.96,21.34,0.2099,F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20,1430318390,1,male,4,hu,hungry,,,,,,,,,TRUE,7,0.08316752,0.068710946,0.10888226,0.029550324,0.826175205,0.410779327,0.0011875,0.006229441,0,1.428571429,0.06611972,0.10900431,-0.090244763,4.068874727,0.7999878,1281.444294,212.9380969,860.203923,2297.58847,0.000247523,3971.4407,-0.000268799,8.123273307,102.6710444,-281.54813,71.14443,128.47375,19.98188,-89.21174,40.42586,13.579543,16.873873,-21.723076,10.722833,-29.17469,9.326028,20.393885,13.117789,-15.0568075,9.423649,-4.726491,12.447546,-6.821158,9.993934,-22.056677,8.791167,-3.6832962,7.8167553,-17.522148,9.0815735,523.95917,209.49367,0.29024951,4.4587417,-27.024122,11.869151,0.28717205,0.019637644,0.417626377,0.999752477,0.903645681,0.24759866,0.22164133,0.19712101,0.14784561,0.15716971,0.23043196,0.30213457,0.52812594,0.44218513,0.34512228,0.31411594,0.23297955,16.76053652,18.0863059,22.35253352,22.65965475,18.5568887,40.44184147,13.1782234,0.291951397,611.7838319,-0.3711438,0.210727181,0,0,0,1.414323053
